#HGNC ID	Score
ATL1	0.87982852
ATL2	0.60554493
ATL3	0.08175328
ATM	0.63230797
ATMIN	0.07678765
ATN1	0.94275217
ATOH1	0.99922780
ATOH7	0.94243016
ATOH8	0.40042095
ATOX1	0.05020540
ATP10A	0.19390653
ATP10B	0.18834686
ATP10D	0.06233342
ATP11A	0.11174851
ATP11B	0.32604857
ATP12A	0.09511512
ATP13A1	0.97155031
ATP13A2	0.77060170
ATP13A3	0.71104672
ATP13A4	0.07391902
ATP13A5	0.19955358
ATP1A1	0.99899860
ATP1A2	0.76411955
ATP1A3	0.94085893
ATP1A4	0.09473703
ATP1B1	0.84747503
ATP1B2	0.21153349
ATP1B3	0.21187721
ATP23	0.11164156
ATP2A1	0.71831417
ATP2A2	0.99828835
ATP2A3	0.52666150
ATP2B1	0.99999646
ATP2B2	0.99983272
ATP2B4	0.93761884
ATP2C1	0.38699389
ATP2C2	0.08881145
ATP4A	0.13560389
ATP4B	0.06916917
ATP5F1A	0.98800161
ATP5F1B	0.95796791
ATP5F1C	0.13390432
ATP5F1D	0.06833443
ATP5F1E	0.06056377
ATP5IF1	0.10969326
ATP5MC1	0.20057350
ATP5MC2	0.16028825
ATP5MC3	0.17217648
ATP5MD	0.07603741
ATP5ME	0.06126573
ATP5MF	0.09351188
ATP5MG	0.07276357
ATP5MGL	0.08180598
ATP5MPL	0.12425729
ATP5PB	0.05891426
ATP5PD	0.09623301
ATP5PF	0.06126652
ATP5PO	0.11807230
ATP6AP1L	0.09718921
ATP6V0A1	0.24639376
ATP6V0A2	0.06416964
ATP6V0A4	0.05750563
ATP6V0B	0.57353717
ATP6V0C	0.29028734
ATP6V0D1	0.44700965
ATP6V0D2	0.07496642
ATP6V0E1	0.10040719
ATP6V0E2	0.10499690
ATP6V1A	0.91083424
ATP6V1B1	0.06758941
ATP6V1B2	0.78049305
ATP6V1C1	0.08935466
ATP6V1C2	0.05126100
ATP6V1D	0.08317241
ATP6V1E1	0.29620941
ATP6V1E2	0.06049793
ATP6V1F	0.18357947
ATP6V1G1	0.11251337
ATP6V1G2	0.08803094
ATP6V1G3	0.07653741
ATP6V1H	0.06023402
ATP7B	0.10019542
ATP8A1	0.62140317
ATP8A2	0.09247622
ATP8B1	0.08751584
ATP8B2	0.73977020
ATP8B3	0.13188864
ATP8B4	0.13055800
ATP9A	0.41360034
ATP9B	0.06242706
ATPAF1	0.11418605
ATPAF2	0.06238376
ATPSCKMT	0.11435522
ATR	0.99648092
ATRAID	0.05866196
ATRIP	0.10462283
ATRN	0.66860092
ATRNL1	0.27028587
ATXN1	0.97605283
ATXN10	0.34291392
ATXN1L	0.67485562
ATXN2	0.96937983
ATXN2L	0.71890717
ATXN3	0.64055634
ATXN7	0.99129514
ATXN7L1	0.46436168
ATXN7L2	0.48698997
ATXN7L3	0.76399484
ATXN7L3B	0.22102211
AUH	0.05335759
AUNIP	0.20101459
AUP1	0.31408462
AURKA	0.95372803
AURKAIP1	0.10879609
AURKB	0.88733873
AURKC	0.32100126
AUTS2	0.78840821
AVEN	0.10462812
AVIL	0.07908782
AVL9	0.10634676
AVP	0.17724531
AVPI1	0.21975432
AVPR1A	0.53019116
AVPR1B	0.12424193
AXDND1	0.05062642
AXIN1	0.96760916
AXIN2	0.95619271
AXL	0.96167443
AZGP1	0.09603849
AZI2	0.15489832
AZIN1	0.42183234
AZIN2	0.13766362
AZU1	0.08572654
B2M	0.60608348
B3GALNT1	0.10555249
B3GALNT2	0.08394975
B3GALT1	0.19671975
B3GALT2	0.15514654
B3GALT4	0.18776323
B3GALT5	0.10030559
B3GALT6	0.29196118
B3GAT1	0.40818728
B3GAT2	0.33481324
B3GAT3	0.19549750
B3GLCT	0.10191286
B3GNT2	0.30421008
B3GNT3	0.13225067
B3GNT4	0.09697448
B3GNT5	0.22189268
B3GNT6	0.23526620
B3GNT7	0.19951323
B3GNT8	0.16348234
B3GNT9	0.45049157
B3GNTL1	0.07735661
B4GALNT1	0.10849841
B4GALNT2	0.14458081
B4GALNT3	0.05367661
B4GALNT4	0.76005538
B4GALT1	0.44515868
B4GALT2	0.14061605
B4GALT3	0.10779400
B4GALT4	0.17392516
B4GALT5	0.70641417
B4GALT6	0.71849641
B4GALT7	0.15148286
B9D1	0.06677941
B9D2	0.10975171
BAALC	0.21717786
BAAT	0.14737889
BABAM1	0.12721260
BABAM2	0.14758394
BACE1	0.99642858
BACE2	0.37857934
BACH1	0.12951065
BACH2	0.92872554
BAD	0.55981845
BAG1	0.15562447
BAG2	0.14469393
BAG3	0.39176003
BAG4	0.13391295
BAG5	0.24228902
BAG6	0.93633202
BAHD1	0.63421297
BAIAP2	0.45812874
BAIAP2L1	0.06235677
BAIAP2L2	0.06565345
BAIAP3	0.14778660
BAK1	0.49194148
BAMBI	0.90340058
BANF1	0.83859579
BANF2	0.13230112
BANK1	0.05230891
BANP	0.79938889
BAP1	0.22811295
BARD1	0.58215259
BARHL1	0.13603994
BARHL2	0.47660952
BARX1	0.65838922
BARX2	0.27410170
BASP1	0.49100291
BATF	0.52887585
BATF2	0.13946424
BATF3	0.23358233
BAX	0.61888525
BAZ1A	0.95201628
BAZ1B	0.68144051
BAZ2A	0.28175582
BAZ2B	0.47177082
BBC3	0.09917852
BBIP1	0.30052161
BBOF1	0.07223405
BBOX1	0.19140805
BBS1	0.05045031
BBS10	0.43717565
BBS12	0.14884453
BBS2	0.08450449
BBS4	0.07927153
BBS5	0.15193096
BBS7	0.06584470
BBS9	0.06104565
BBX	0.15736949
BCAM	0.08562589
BCAN	0.09220261
BCAP29	0.06085718
BCAR1	0.98878419
BCAR3	0.31022183
BCAS1	0.07568791
BCAS2	0.27677471
BCAS3	0.56611646
BCAS4	0.06148814
BCAT1	0.07668807
BCAT2	0.34222794
BCCIP	0.08886837
BCDIN3D	0.07577149
BCHE	0.23354539
BCKDHA	0.34698561
BCKDHB	0.11120003
BCKDK	0.07250790
BCL10	0.80633501
BCL11A	0.98709992
BCL11B	0.99999038
BCL2	0.99657824
BCL2A1	0.54591168
BCL2L1	0.99881721
BCL2L10	0.15406882
BCL2L11	0.96608922
BCL2L12	0.06071439
BCL2L13	0.06377414
BCL2L14	0.17795706
BCL2L15	0.10078935
BCL2L2	0.36530650
BCL3	0.97281329
BCL6	0.99980339
BCL6B	0.54775664
BCL7A	0.08837652
BCL7B	0.37861158
BCL7C	0.09587955
BCL9	0.48473892
BCL9L	0.76274871
BCLAF1	0.18594699
BCO1	0.08121344
BCO2	0.10779088
BCR	0.99511803
BCS1L	0.22833157
BDH1	0.05040869
BDH2	0.06407756
BDKRB1	0.05643655
BDKRB2	0.36016604
BDNF	0.99873571
BDP1	0.08041388
BEAN1	0.22110029
BECN1	0.99967962
BEGAIN	0.29127452
BEND3	0.37547526
BEND4	0.25214256
BEND5	0.35226710
BEND6	0.08313597
BEND7	0.06554116
BEST1	0.21903866
BEST2	0.31865597
BEST3	0.19041940
BEST4	0.14963953
BET1	0.06177459
BET1L	0.15482375
BFAR	0.06243134
BFSP1	0.08977291
BFSP2	0.20672059
BGLAP	0.88193146
BHLHA15	0.29903974
BHLHA9	0.12415868
BHLHE22	0.95396197
BHLHE23	0.30215356
BHLHE40	0.80048269
BHLHE41	0.27667696
BHMT	0.06343948
BHMT2	0.22709060
BICC1	0.30999548
BICD1	0.47072937
BICD2	0.69406218
BICDL1	0.42532748
BICDL2	0.12184483
BICRA	0.68196948
BICRAL	0.74013851
BID	0.10151183
BIK	0.13077922
BIN1	0.65850320
BIN2	0.05700128
BIN3	0.11105327
BIRC2	0.96419766
BIRC3	0.99126269
BIRC5	0.92518335
BIRC6	0.93099651
BIRC7	0.08993225
BIRC8	0.52534060
BIVM	0.17675534
BLCAP	0.73956805
BLID	0.12661690
BLK	0.43524127
BLM	0.33927596
BLMH	0.07293267
BLNK	0.73443912
BLOC1S1	0.06853190
BLOC1S2	0.06455175
BLOC1S3	0.15660423
BLOC1S4	0.12776512
BLOC1S5	0.11596010
BLOC1S6	0.11211891
BLVRA	0.04856996
BLVRB	0.10259169
BLZF1	0.07006826
BMF	0.14400914
BMI1	0.99467271
BMP1	0.99075638
BMP10	0.97841774
BMP2	0.99962833
BMP2K	0.07933490
BMP3	0.87616368
BMP4	0.99990709
BMP5	0.97222251
BMP6	0.99390751
BMP7	0.99156119
BMP8A	0.59074477
BMP8B	0.80953854
BMPER	0.47592132
BMPR1A	0.99498515
BMPR1B	0.99793730
BMPR2	0.99982971
BMS1	0.56103782
BMT2	0.71157491
BNC1	0.53599181
BNC2	0.66973088
BNIP1	0.10168355
BNIP2	0.06843474
BNIP3	0.07515175
BNIP3L	0.12863929
BNIPL	0.18295271
BOC	0.42951189
BOD1	0.11143648
BOD1L1	0.25226780
BOD1L2	0.13298664
BOK	0.33346931
BOLA1	0.22887143
BOLA3	0.08901053
BOLL	0.06915039
BOP1	0.13715116
BORA	0.07007768
BORCS5	0.10303430
BORCS6	0.22392083
BORCS7	0.07125980
BORCS8	0.06337369
BPGM	0.12769143
BPHL	0.06982268
BPI	0.05679121
BPIFA1	0.07640643
BPIFA2	0.05121226
BPIFA3	0.05855047
BPIFB1	0.05355787
BPIFB2	0.08729037
BPIFB3	0.05591388
BPIFB4	0.12911799
BPIFB6	0.09420001
BPIFC	0.06022327
BPNT1	0.05368281
BPTF	0.98685313
BRAF	0.99384610
BRAP	0.23391334
BRAT1	0.08223863
BRCA1	0.98257756
BRCA2	0.38875262
BRD1	0.99842477
BRD2	0.47361783
BRD3	0.89277860
BRD4	0.99730369
BRD7	0.79713195
BRD8	0.10543886
BRD9	0.08408882
BRDT	0.20855479
BRF1	0.26614292
BRF2	0.53743633
BRI3	0.10305303
BRI3BP	0.16373356
BRICD5	0.09438562
BRINP1	0.74368855
BRINP2	0.40327128
BRINP3	0.27214252
BRIP1	0.10279570
BRIX1	0.72117964
BRK1	0.26705381
BRMS1	0.08560204
BRMS1L	0.43156651
BROX	0.05102899
BRPF1	0.99520204
BRPF3	0.99852788
BRSK1	0.80489510
BRSK2	0.55705621
BRWD1	0.46380748
BSCL2	0.07389046
BSDC1	0.22348067
BSG	0.07452563
BSN	0.87651960
BSND	0.06973915
BSPH1	0.06156624
BSPRY	0.09437317
BST1	0.04855347
BST2	0.18466331
BSX	0.28454007
BTAF1	0.81441334
BTBD1	0.10018277
BTBD10	0.43687938
BTBD11	0.41497007
BTBD16	0.11823079
BTBD17	0.13645294
BTBD18	0.11688213
BTBD19	0.06418904
BTBD2	0.24355517
BTBD3	0.32985530
BTBD6	0.08299788
BTBD7	0.33378685
BTBD8	0.18057145
BTBD9	0.07873334
BTC	0.11883699
BTD	0.11287919
BTF3	0.29999256
BTF3L4	0.14658752
BTG1	0.13729076
BTG2	0.35001186
BTG3	0.57840338
BTG4	0.13471245
BTLA	0.30871262
BTN1A1	0.19235476
BTN2A1	0.11775509
BTN2A2	0.06315732
BTN3A1	0.07379560
BTN3A2	0.06602834
BTN3A3	0.15494250
BTNL2	0.11995450
BTNL3	0.08266697
BTNL8	0.06327534
BTNL9	0.11281892
BTRC	0.99937942
BUB1	0.17970541
BUB1B	0.28101739
BUB3	0.92340517
BUD13	0.13337312
BUD23	0.08195050
BUD31	0.85625944
BVES	0.04874639
BYSL	0.38026618
BZW1	0.76414568
BZW2	0.62102523
C10orf105	0.11744226
C10orf113	0.09042810
C10orf120	0.07251659
C10orf126	0.13075094
C10orf53	0.11882100
C10orf55	0.06772478
C10orf62	0.20435728
C10orf67	0.08833375
C10orf71	0.08150146
C10orf82	0.06651957
C10orf88	0.06390973
C10orf90	0.13244751
C10orf95	0.06879866
C10orf99	0.07021678
C11orf1	0.11591306
C11orf16	0.10603606
C11orf21	0.10221092
C11orf24	0.05720805
C11orf40	0.06665995
C11orf42	0.19943106
C11orf45	0.07562727
C11orf49	0.16615465
C11orf52	0.09253843
C11orf53	0.12509573
C11orf54	0.07032699
C11orf58	0.13867413
C11orf65	0.09741569
C11orf68	0.25539890
C11orf71	0.14451200
C11orf74	0.06266102
C11orf80	0.11627192
C11orf86	0.11034867
C11orf87	0.18680162
C11orf88	0.09076588
C11orf91	0.11877818
C11orf94	0.19251993
C11orf96	0.26582952
C12orf10	0.08101807
C12orf29	0.11726899
C12orf4	0.05939130
C12orf40	0.12047527
C12orf42	0.33745112
C12orf43	0.12634411
C12orf45	0.12131299
C12orf49	0.06358336
C12orf50	0.11672719
C12orf54	0.07322613
C12orf56	0.14412596
C12orf57	0.10113084
C12orf60	0.11327076
C12orf65	0.09090325
C12orf66	0.22005150
C12orf71	0.09406558
C12orf73	0.00000000
C12orf74	0.10243095
C12orf75	0.00000000
C12orf76	0.06848449
C14orf119	0.12311942
C14orf132	0.10288059
C14orf177	0.07158403
C14orf178	0.06931704
C14orf180	0.06249982
C14orf28	0.34193465
C14orf39	0.06239655
C14orf93	0.13124188
C15orf39	0.23367740
C15orf40	0.09579990
C15orf41	0.08311429
C15orf48	0.05517179
C15orf61	0.21643419
C15orf62	0.11355022
C15orf65	0.12447163
C16orf45	0.14653952
C16orf46	0.10495395
C16orf54	0.23149567
C16orf58	0.13769486
C16orf70	0.34752392
C16orf71	0.10186403
C16orf72	0.48836678
C16orf74	0.06558533
C16orf78	0.07413920
C16orf86	0.19331616
C16orf87	0.13991211
C16orf89	0.10931409
C16orf90	0.05513482
C16orf91	0.09933917
C16orf92	0.12205391
C16orf95	0.16103787
C16orf96	0.06871045
C17orf100	0.17098438
C17orf107	0.10496997
C17orf47	0.09159975
C17orf49	0.06925358
C17orf50	0.10003773
C17orf51	0.11477361
C17orf53	0.07436946
C17orf58	0.13990767
C17orf64	0.09433046
C17orf67	0.18529927
C17orf75	0.35076071
C17orf78	0.07569500
C17orf80	0.06988481
C17orf97	0.11974375
C17orf98	0.11848694
C17orf99	0.08269598
C18orf21	0.05498026
C18orf25	0.60104854
C18orf32	0.09636020
C18orf54	0.11306379
C18orf63	0.13245341
C19orf12	0.16047317
C19orf18	0.07138786
C19orf24	0.09423172
C19orf25	0.06318329
C19orf33	0.09729206
C19orf38	0.10478127
C19orf44	0.08852671
C19orf47	0.19582603
C19orf48	0.10878001
C19orf53	0.07813936
C19orf54	0.08243473
C19orf57	0.06402492
C19orf66	0.33223053
C19orf67	0.14139335
C19orf71	0.09718308
C19orf73	0.23013969
C19orf81	0.28771093
C19orf84	0.06116622
C1D	0.10475923
C1GALT1	0.37416517
C1QA	0.09841882
C1QB	0.13192845
C1QBP	0.10726569
C1QC	0.09456411
C1QL1	0.10425964
C1QL2	0.11667652
C1QL3	0.68697084
C1QL4	0.18572632
C1QTNF1	0.05973624
C1QTNF12	0.07839907
C1QTNF2	0.06776320
C1QTNF3	0.10021037
C1QTNF4	0.15868361
C1QTNF5	0.18386732
C1QTNF6	0.06143678
C1QTNF7	0.09724204
C1QTNF8	0.16903621
C1QTNF9	0.12649764
C1QTNF9B	0.08882729
C1R	0.15547376
C1RL	0.07660821
C1S	0.22816174
C1orf100	0.08902499
C1orf105	0.04952885
C1orf109	0.16875709
C1orf112	0.06582913
C1orf115	0.11437398
C1orf116	0.08423667
C1orf122	0.32932513
C1orf127	0.09352338
C1orf131	0.10646116
C1orf141	0.07347897
C1orf146	0.06341819
C1orf158	0.10389588
C1orf159	0.06439463
C1orf162	0.04870120
C1orf167	0.05099054
C1orf174	0.08175013
C1orf185	0.15725903
C1orf189	0.09269385
C1orf194	0.07515712
C1orf198	0.12090479
C1orf21	0.39988680
C1orf210	0.13724163
C1orf216	0.10428286
C1orf226	0.18752825
C1orf35	0.07894597
C1orf43	0.08588793
C1orf50	0.08517298
C1orf52	0.11415233
C1orf53	0.13310164
C1orf54	0.00000000
C1orf56	0.20823529
C1orf61	0.05803984
C1orf68	0.16283290
C1orf74	0.15713767
C1orf87	0.09542956
C1orf94	0.10867946
C2	0.06635197
C20orf141	0.13668691
C20orf144	0.18390545
C20orf173	0.12754594
C20orf194	0.07568675
C20orf202	0.04843070
C20orf27	0.08904562
C20orf85	0.09942109
C20orf96	0.07471925
C21orf58	0.10843117
C21orf62	0.09990446
C21orf91	0.08319782
C22orf15	0.08286182
C22orf23	0.08919852
C22orf31	0.07883986
C22orf39	0.16222982
C22orf42	0.06588314
C22orf46	0.09213266
C2CD2	0.07325083
C2CD2L	0.60211226
C2CD3	0.08386497
C2CD4A	0.19344755
C2CD4B	0.20215489
C2CD4C	0.17383727
C2CD4D	0.14822786
C2CD5	0.10125320
C2CD6	0.10986963
C2orf15	0.11070765
C2orf16	0.15784358
C2orf40	0.05975252
C2orf42	0.12518040
C2orf49	0.08062136
C2orf50	0.06203124
C2orf66	0.04939592
C2orf68	0.14982202
C2orf69	0.23763854
C2orf70	0.11920480
C2orf72	0.13236814
C2orf73	0.06695607
C2orf74	0.15111654
C2orf76	0.09088194
C2orf78	0.06932463
C2orf80	0.05543128
C2orf81	0.11431674
C2orf83	0.09703553
C2orf88	0.17478643
C2orf91	0.11667802
C3	0.52130621
C3AR1	0.18066199
C3orf14	0.08846752
C3orf18	0.11853782
C3orf20	0.13603933
C3orf22	0.06163815
C3orf33	0.12654005
C3orf35	0.11325735
C3orf36	0.11439747
C3orf38	0.09272577
C3orf49	0.06116622
C3orf52	0.12982619
C3orf56	0.15073367
C3orf62	0.07183004
C3orf67	0.05775424
C3orf70	0.15065606
C3orf80	0.16293592
C3orf84	0.16499607
C4A	0.08794764
C4B	0.05910657
C4BPA	0.08221700
C4BPB	0.07483177
C4orf17	0.15886931
C4orf19	0.09348766
C4orf3	0.22671232
C4orf33	0.05235654
C4orf36	0.08627426
C4orf45	0.05105907
C4orf46	0.11179447
C4orf47	0.10567832
C4orf48	0.15688022
C4orf50	0.06021869
C4orf51	0.05893660
C5	0.09559551
C5AR1	0.30953224
C5AR2	0.10125630
C5orf15	0.11553623
C5orf22	0.06981660
C5orf24	0.43500587
C5orf30	0.20970120
C5orf34	0.08405353
C5orf38	0.11016564
C5orf46	0.05890063
C5orf47	0.05030966
C5orf49	0.11040057
C5orf51	0.07603444
C5orf52	0.00000000
C5orf56	0.04908619
C5orf58	0.04835861
C5orf60	0.05471209
C5orf63	0.27037422
C6	0.06258782
C6orf106	0.35922523
C6orf118	0.09343570
C6orf120	0.10951213
C6orf132	0.20485625
C6orf136	0.64833811
C6orf141	0.10893090
C6orf15	0.11309038
C6orf163	0.14136309
C6orf201	0.06222518
C6orf203	0.05551715
C6orf222	0.11393245
C6orf223	0.08808703
C6orf226	0.10288613
C6orf47	0.24958297
C6orf48	0.12296893
C6orf52	0.13008250
C6orf58	0.07954301
C6orf62	0.51060798
C6orf89	0.08194041
C7	0.05209096
C7orf25	0.14665383
C7orf26	0.24244498
C7orf31	0.06316696
C7orf33	0.08526857
C7orf43	0.19247860
C7orf50	0.06202321
C7orf57	0.08355729
C7orf61	0.09154858
C8A	0.12132034
C8B	0.07425516
C8G	0.06191782
C8orf33	0.06604265
C8orf34	0.07097848
C8orf37	0.09781041
C8orf44	0.09396498
C8orf48	0.12885097
C8orf58	0.14487052
C8orf59	0.07114243
C8orf74	0.17135291
C8orf76	0.06486681
C8orf82	0.15056384
C8orf86	0.11607185
C8orf88	0.14674678
C9	0.10081083
C9orf116	0.07080535
C9orf129	0.16340235
C9orf131	0.12873545
C9orf135	0.08654594
C9orf152	0.07449368
C9orf153	0.10681525
C9orf16	0.14837947
C9orf24	0.10191092
C9orf40	0.19904927
C9orf43	0.06679015
C9orf47	0.07136274
C9orf50	0.27998423
C9orf57	0.05957687
C9orf64	0.11278544
C9orf66	0.12606263
C9orf72	0.29524463
C9orf78	0.09436580
C9orf85	0.04824692
C9orf92	0.35328905
CA1	0.11831258
CA10	0.75945455
CA11	0.62112527
CA12	0.17267572
CA13	0.06246073
CA14	0.10858371
CA2	0.23696007
CA3	0.08156566
CA4	0.10386253
CA5A	0.05451110
CA6	0.07334621
CA7	0.36010927
CA8	0.32291838
CA9	0.34577386
CAAP1	0.18625719
CAB39	0.58805957
CAB39L	0.09566215
CABCOCO1	0.05422522
CABIN1	0.35423616
CABLES1	0.34237798
CABLES2	0.07795804
CABP1	0.97609819
CABP2	0.18713573
CABP4	0.13021328
CABP5	0.16400608
CABP7	0.96955762
CABS1	0.13768034
CABYR	0.07289066
CACFD1	0.06214014
CACHD1	0.30914427
CACNA1A	0.99915777
CACNA1B	0.99132745
CACNA1C	0.99996370
CACNA1D	0.99910035
CACNA1E	0.99506541
CACNA1G	0.99246580
CACNA1H	0.39151819
CACNA1I	0.97329103
CACNA1S	0.14959881
CACNA2D1	0.92846392
CACNA2D2	0.98318214
CACNA2D3	0.59595897
CACNA2D4	0.26602001
CACNB1	0.49408424
CACNB2	0.20013255
CACNB3	0.32829543
CACNB4	0.62720247
CACNG1	0.38750225
CACNG2	0.97748850
CACNG3	0.84089138
CACNG4	0.17747750
CACNG5	0.11331743
CACNG6	0.13207289
CACNG7	0.64218728
CACNG8	0.12140796
CACTIN	0.47860414
CACUL1	0.33595457
CACYBP	0.42404158
CAD	0.99972557
CADM1	0.95202075
CADM2	0.66177944
CADM3	0.56787902
CADM4	0.72918793
CADPS	0.19295527
CADPS2	0.24581046
CAGE1	0.09376052
CALB1	0.97163025
CALB2	0.50936043
CALCA	0.51684813
CALCB	0.10692880
CALCOCO1	0.34069039
CALCOCO2	0.08377213
CALCR	0.24522791
CALCRL	0.24716319
CALD1	0.95106450
CALHM1	0.15208011
CALHM2	0.22725294
CALHM3	0.11270109
CALHM4	0.08162183
CALHM5	0.08563766
CALHM6	0.15490783
CALM1	0.99984705
CALM2	0.99912714
CALM3	0.88441831
CALML3	0.70207053
CALML4	0.14147553
CALML5	0.73206246
CALML6	0.30903701
CALN1	0.72780845
CALR	0.91031627
CALR3	0.06838476
CALU	0.19971383
CALY	0.18818441
CAMK1	0.10309927
CAMK1D	0.70990458
CAMK1G	0.14349588
CAMK2A	0.99931113
CAMK2B	0.96383448
CAMK2D	0.51378847
CAMK2G	0.99996813
CAMK2N1	0.28543196
CAMK2N2	0.24424293
CAMK4	0.85382902
CAMKK1	0.47337362
CAMKK2	0.95781865
CAMKMT	0.14935620
CAMKV	0.93279374
CAMLG	0.10859148
CAMP	0.15743130
CAMSAP1	0.15444429
CAMSAP2	0.67175374
CAMSAP3	0.72288693
CAMTA1	0.95445706
CAMTA2	0.89486605
CAND1	0.79061843
CAND2	0.08576190
CANT1	0.11719768
CANX	0.97235478
CAP1	0.85765653
CAP2	0.58199232
CAPG	0.05398206
CAPN1	0.53376450
CAPN10	0.14152659
CAPN11	0.06443459
CAPN12	0.25548696
CAPN13	0.05918294
CAPN14	0.08208850
CAPN15	0.31986519
CAPN2	0.08390676
CAPN3	0.13636799
CAPN5	0.05773956
CAPN7	0.06715058
CAPN8	0.10837815
CAPN9	0.04857108
CAPNS1	0.05697106
CAPNS2	0.08763240
CAPRIN1	0.52768646
CAPRIN2	0.20581288
CAPS	0.44013212
CAPS2	0.09799240
CAPSL	0.05321087
CAPZA1	0.77852994
CAPZA2	0.60682218
CAPZA3	0.14632353
CAPZB	0.82125164
CARD10	0.65946523
CARD11	0.59247898
CARD14	0.53908201
CARD16	0.07788731
CARD17	0.09537032
CARD18	0.05135865
CARD19	0.07855339
CARD6	0.13418048
CARD8	0.13449097
CARD9	0.09394057
CARF	0.09191205
CARHSP1	0.08205540
CARM1	0.99318909
CARMIL1	0.25806706
CARMIL2	0.15512626
CARMIL3	0.12026218
CARNMT1	0.28010199
CARNS1	0.07218971
CARS	0.10675166
CARS2	0.09534369
CARTPT	0.12626651
CASC1	0.05612704
CASC10	0.13728454
CASC3	0.66445617
CASC4	0.15705246
CASD1	0.18103402
CASKIN1	0.54369863
CASKIN2	0.31555904
CASP1	0.60847078
CASP10	0.21804628
CASP12	0.13965823
CASP14	0.05176949
CASP2	0.28013748
CASP3	0.95362632
CASP4	0.08964342
CASP5	0.11679160
CASP6	0.37039482
CASP7	0.86144055
CASP8	0.44274954
CASP9	0.71799362
CASQ1	0.22730662
CASQ2	0.14461957
CASR	0.92314314
CASS4	0.09588841
CAST	0.06765478
CASTOR1	0.17864841
CASTOR2	0.16305461
CASTOR3	0.12388720
CASZ1	0.99599012
CAT	0.23146177
CATIP	0.06332837
CATSPER1	0.18861680
CATSPER2	0.09992632
CATSPER3	0.06559807
CATSPER4	0.15112449
CATSPERB	0.08492788
CATSPERD	0.06490143
CATSPERE	0.05190242
CATSPERG	0.14464655
CATSPERZ	0.26329444
CAV1	0.96266790
CAV2	0.13682769
CAV3	0.81002606
CAVIN1	0.34190351
CAVIN2	0.10382372
CAVIN3	0.80476029
CAVIN4	0.16933887
CBARP	0.17702645
CBFA2T2	0.94317133
CBFA2T3	0.23153726
CBFB	0.97915138
CBL	0.96808503
CBLB	0.98890540
CBLC	0.12744644
CBLL1	0.85565978
CBLN1	0.53428362
CBLN2	0.38602081
CBLN3	0.13711306
CBLN4	0.36636469
CBR1	0.06298955
CBR3	0.16824381
CBR4	0.11415549
CBS	0.18251951
CBWD1	0.27116218
CBWD2	0.32920940
CBWD3	0.06390124
CBWD5	0.17100970
CBWD6	0.05395304
CBX1	0.46806765
CBX2	0.25692793
CBX3	0.52586151
CBX4	0.77152477
CBX5	0.97543276
CBX6	0.74253092
CBX7	0.60317997
CBX8	0.90769904
CBY1	0.19035703
CBY3	0.12293744
CC2D1A	0.07885670
CC2D1B	0.06076280
CC2D2A	0.05598343
CC2D2B	0.06118215
CCAR1	0.92221234
CCAR2	0.41209201
CCBE1	0.11691302
CCDC102A	0.08634408
CCDC102B	0.06710004
CCDC103	0.10380642
CCDC105	0.20878501
CCDC106	0.17427340
CCDC107	0.26883322
CCDC110	0.11629181
CCDC112	0.18889564
CCDC113	0.08792527
CCDC114	0.08497925
CCDC115	0.11099724
CCDC116	0.10120758
CCDC117	0.21973578
CCDC12	0.23560706
CCDC121	0.11367297
CCDC122	0.13873219
CCDC124	0.07184391
CCDC125	0.05341665
CCDC126	0.17425195
CCDC127	0.07629364
CCDC13	0.06430713
CCDC130	0.12366465
CCDC134	0.07596077
CCDC136	0.08610973
CCDC137	0.05804941
CCDC138	0.07046666
CCDC14	0.08065440
CCDC140	0.21709869
CCDC141	0.09073059
CCDC142	0.06249850
CCDC144A	0.09516410
CCDC144NL	0.11319904
CCDC146	0.19034669
CCDC148	0.07763329
CCDC149	0.08238807
CCDC15	0.19199411
CCDC150	0.11282693
CCDC151	0.09037154
CCDC152	0.07396389
CCDC153	0.07985722
CCDC154	0.06214244
CCDC155	0.05245199
CCDC157	0.14819164
CCDC158	0.06308791
CCDC159	0.05462447
CCDC163	0.04999848
CCDC166	0.08625052
CCDC167	0.07231181
CCDC168	0.12942031
CCDC169	0.12942524
CCDC17	0.11026784
CCDC170	0.21253264
CCDC171	0.14375977
CCDC172	0.05160749
CCDC173	0.08255622
CCDC174	0.06285966
CCDC175	0.07555398
CCDC177	0.15813506
CCDC178	0.45235608
CCDC179	0.12782293
CCDC18	0.07791642
CCDC180	0.07632986
CCDC181	0.10003528
CCDC182	0.11997823
CCDC183	0.06116622
CCDC184	0.40023471
CCDC185	0.33706914
CCDC186	0.13751578
CCDC189	0.10682674
CCDC190	0.08338860
CCDC191	0.15305799
CCDC198	0.06922167
CCDC24	0.14535563
CCDC25	0.06124768
CCDC27	0.12281767
CCDC28A	0.11917557
CCDC28B	0.08926489
CCDC3	0.08032498
CCDC30	0.07727864
CCDC32	0.15279832
CCDC33	0.06067689
CCDC34	0.22117835
CCDC36	0.14125211
CCDC38	0.06510823
CCDC39	0.05793311
CCDC40	0.06335430
CCDC42	0.07868340
CCDC43	0.10741591
CCDC47	0.12292927
CCDC50	0.05892950
CCDC51	0.12656089
CCDC54	0.21252310
CCDC57	0.13651364
CCDC58	0.10557326
CCDC59	0.05622430
CCDC6	0.90637132
